2016-2017,1,CD 127,Miagao,Lec,R107,1,T F,7:00-8:30,3,35,"EBAY,J",
2016-2017,1,CD 129,Miagao,Lec,R107,1,W,8:30-11:30,3,39,"ELURIAGA,L",
2016-2017,1,CD 135,Miagao,Lec,R102,1,M Th,11:30-1:00,3,35,"FIRMASE,J",
2016-2017,2,CD 141,Miagao,Lec,R112,1,M Th,8:30-10:00,3,35,"SANDOY,L",
2016-2017,2,CD 147,Miagao,Lec,AV 104,1,T F,7:00-8:30,3,35,"ELURIAGA,L",
2016-2017,2,CD 151,Miagao,Lec,AV 105,1,M Th,1:00-2:30,3,35,"VENTURA,B",
2016-2017,1,CD 166,Miagao,Lec,AV 105,1,M Th,8:30-10:00,3,35,"FIRMASE,J",
2016-2017,2,CD 168,Miagao,Lec,AVR,1,M Th,7:00-8:30,3,35,"FERNANDEZ,P",
2016-2017,2,CD 180,Miagao,Lec,R108,1,W,2:30-5:30,3,35,"FIRMASE,J",
2016-2017,2,CD 199.1,Miagao,Lec,R102,1,W,8:30-11:30,3,10,"EBAY,J",
2016-2017,2,CD 199.2,Miagao,Lec,Rm 3,1,M Th,11:30-1:00,3,10,"FIRMASE,J",
2016-2017,2,CE 21,Miagao,Lec,EE Lab,1,M Th,1:00-2:30,3,15,TBA,11/22/2016 13:50
2016-2017,1,ChE 122,Miagao,Lec,Lec Rm 2,2,M Th,4:00-5:30,3,18,"DE JESUS,C",
2016-2017,1,ChE 122,Miagao,Lec,Lec Rm 2,1,M Th,2:30-4:00,3,26,"DE JESUS,C",
2016-2017,2,ChE 123,Miagao,Lec,Lec Rm 2,1,T F,10:00-11:30,3,24,"PINGUL-ONG,S",
2016-2017,2,ChE 123,Miagao,Lec,Lec Rm 2,2,T F,11:30-1:00,3,21,"PINGUL-ONG,S",
2016-2017,1,ChE 124,Miagao,Lab,Analytical Rm,1,M Th,4:00-7:00,2,20,"MEDRANO,H",
2016-2017,1,ChE 125,Miagao,Lec,Lec Rm 1,1,M Th,10:00-11:30,3,25,"MEDRANO,H",
2016-2017,2,ChE 126,Miagao,Lec,Lec Rm 2,1,T F,2:30-4:00,3,19,"DE GUZMAN,L",
2016-2017,2,ChE 131,Miagao,Lec,Lec Rm 1,2,T F,10:00-11:30,3,19,"ONG,D",
2016-2017,2,ChE 131,Miagao,Lec,Lec Rm 1,1,M Th,10:00-11:30,3,22,"CARNAJE,N",
2016-2017,2,ChE 132,Miagao,Lec,Lec Rm 1,1,S,8:00-11:00,3,27,"SILVA,P",
2016-2017,2,ChE 132,Miagao,Lec,Lec Rm 1,2,S,1:00-4:00,3,17,"SILVA,P",
2016-2017,1,ChE 133,Miagao,Lec,Lec Rm 2,1,M Th,11:30-1:00,3,31,"CARNAJE,N",
2016-2017,1,ChE 134,Miagao,Lec,Lec Rm 1,1,T F,8:30-10:00,3,25,"DE GUZMAN,L",
2016-2017,2,ChE 135,Miagao,Lab,Lec Room 4,2,T F,1:00-4:00,2,13,"ONG,D",
2016-2017,2,ChE 135,Miagao,Lab,Lec Room 4,1,M Th,7:00-10:00,2,12,"PINGUL-ONG,S",
2016-2017,2,ChE 136,Miagao,Lab,Lec Room 4,1,M Th,1:00-4:00,2,20,"ONG,D",
2016-2017,2,ChE 136,Miagao,Lab,Lec Room 4,2,T F,7:00-10:00,2,13,"ONG,D",
2016-2017,2,ChE 140,Miagao,Lec,Lec Rm 1,1,M Th,2:30-4:00,3,24,"DE GUZMAN,L",
2016-2017,1,ChE 141,Miagao,Lab,Lec Rm 2,2,W,2:00-5:00,3,12,"DE GUZMAN,L",08/04/2016 15:57
2016-2017,1,ChE 141,Miagao,Lab,Lec Rm 1,1,F,11:30-2:30,3,20,"DE GUZMAN,L",
2016-2017,1,ChE 141,Miagao,Lec,Computer Lab,1,T,12:30-2:30,3,25,"DE GUZMAN,L",
2016-2017,2,ChE 142,Miagao,Lab,"EE Lab, FResearch Rm",1,"T, F","10:00-1:00, 10:00-1:00",3,18,"CARNAJE,N / DE GUZMAN,L",
2016-2017,2,ChE 142,Miagao,Lec,FResearch Rm,1,T,1:00-2:00,3,18,"CARNAJE,N / DE GUZMAN,L",
2016-2017,1,ChE 171,Miagao,Lec,Computer Lab,1,M Th,4:00-5:30,3,29,TBA,7/22/2016 15:55
2016-2017,2,ChE 171,Miagao,Lec,FResearch Rm,1,M Th,10:00-11:30,3,32,"DE GUZMAN,L",
2016-2017,1,ChE 172,Miagao,Lec,Lec Rm 1,1,T F,10:00-11:30,3,33,"ONG,D",
2016-2017,1,ChE 173,Miagao,Lec,Computer Lab,1,M Th,1:00-2:30,3,30,"DE GUZMAN,L",
2016-2017,2,ChE 190,Miagao,Lab,FResearch Rm,1,W,2:00-5:00,2,30,"MEDRANO,H",
2016-2017,2,ChE 190,Miagao,Lec,Lec Rm 1,1,W,1:00-2:00,2,30,"MEDRANO,H",
2016-2017,2,ChE 197,Miagao,Lec,Lec Rm 1,1,M Th,4:00-5:30,3,28,"PINGUL-ONG,S",
2016-2017,1,ChE 198,Miagao,SProblem,EE Lab,1,T F,11:30-1:00,3,22,"CARNAJE,N",
2016-2017,1,ChE 198,Miagao,SProblem,FResearch Rm,2,M Th,11:30-1:00,3,18,"ONG,D",
2016-2017,2,ChE 31,Miagao,Lec,Lec Room 3,1,M Th,8:30-10:00,3,23,"CARNAJE,N",
2016-2017,2,ChE 31,Miagao,Lec,Lec Rm 1,2,T F,8:30-10:00,3,33,"CARNAJE,N",
2016-2017,1,ChE 32,Miagao,Lab,Lec Room 3,1,M Th,10:00-11:30,3,20,"CARNAJE,N",
2016-2017,1,ChE 32,Miagao,Lec,Lec Rm 2,1,M Th,9:00-10:00,3,20,"CARNAJE,N",
2016-2017,1,ChE 32,Miagao,Lab,Lec Room 3,2,T F,10:00-11:30,3,21,"CARNAJE,N",
2016-2017,1,ChE 32,Miagao,Lec,Lec Rm 2,2,T F,9:00-10:00,3,21,"CARNAJE,N",
2016-2017,1,Chem 11,Miagao,Lec,R206,1,M Th,11:30-1:00,5,29,"SALAC,E",
2016-2017,1,Chem 11,Miagao,Lab,B24,1,M Th,1:00-4:00,5,15,"VIENDO,M",
2016-2017,1,Chem 11,Miagao,Lab,B21,2,M Th,1:00-4:00,5,15,"GAURANA,R",
2016-2017,1,Chem 115,Miagao,Lec,R203,1,M Th,4:00-5:30,3,31,"ORTILLO,D",
2016-2017,2,Chem 115,Miagao,Lec,R111,1,T F,4:00-5:30,3,15,"ORTILLO,D",
2016-2017,1,Chem 116,Miagao,Lab,R217,1,M Th,10:00-1:00,5,20,"GAJE,A",
2016-2017,1,Chem 116,Miagao,Lab,R217,2,M Th,1:00-4:00,5,19,"GAJE,A",
2016-2017,1,Chem 116,Miagao,Lec,R203,1,T F,8:30-10:00,5,15,TBA,07/11/2016 9:39
2016-2017,1,Chem 116,Miagao,Lec,R203,2,T F,1:00-2:30,5,38,"PONCE,C",
2016-2017,2,Chem 117,Miagao,Lab,R217,1,M Th,7:00-10:00,5,19,"GAJE,A",
2016-2017,2,Chem 117,Miagao,Lab,R217,2,M Th,1:00-4:00,5,19,"GAJE,A",
2016-2017,2,Chem 117,Miagao,Lec,R206,1,T F,10:00-11:30,5,21,"PONCE,C",
2016-2017,2,Chem 117,Miagao,Lec,R206,2,T F,1:00-2:30,5,17,"PONCE,C",
2016-2017,2,Chem 126,Miagao,Lab,R217,2,T F,7:00-10:00,5,23,"MARTIZANO,J",
2016-2017,2,Chem 126,Miagao,Lab,R217,1,T F,1:00-4:00,5,20,"MARTIZANO,J",
2016-2017,2,Chem 126,Miagao,Lec,R206,1,M Th,11:30-1:00,5,21,"MARTIZANO,J",
2016-2017,2,Chem 126,Miagao,Lec,R206,2,T F,11:30-1:00,5,20,"MARTIZANO,J",
2016-2017,1,Chem 145,Miagao,Lec,R206,1,M Th,8:30-10:00,3,30,"AZUCENA-TOPOR,V",
2016-2017,1,Chem 145.1,Miagao,Lab,R218,1,M Th,10:00-1:00,2,14,"ROJO,J",
2016-2017,1,Chem 145.1,Miagao,Lab,R218,2,M Th,1:00-4:00,2,12,"SALAC,E",
2016-2017,1,Chem 153,Miagao,Lec,R206,1,T F,4:00-5:30,3,37,"PONCE,C",
2016-2017,1,Chem 16,Miagao,Lec,R203,1,T F,10:00-11:30,5,24,"GAJE,A",
2016-2017,1,Chem 16,Miagao,Lab,B21,1,M Th,4:00-7:00,5,24,"ESCAYO,S",
2016-2017,2,Chem 16,Miagao,Lec,R206,1,T F,4:00-5:30,5,24,"PONCE,C",
2016-2017,2,Chem 16,Miagao,Lab,B24,1,W,7:00-1:00,5,24,"JANAGAP,S",
2016-2017,1,Chem 17,Miagao,Lec,R206,2,T F,8:30-10:00,5,21,"ORTILLO,D",
2016-2017,1,Chem 17,Miagao,Lab,B21,1,M Th,7:00-10:00,5,23,"GAURANA,R",
2016-2017,1,Chem 17,Miagao,Lec,R203,1,M Th,11:30-1:00,5,24,"PONCE,C",
2016-2017,1,Chem 17,Miagao,Lab,B21,3,T F,7:00-10:00,5,24,"GAURANA,R",
2016-2017,1,Chem 17,Miagao,Lab,B21,2,M Th,1:00-4:00,5,16,TBA,07/11/2016 9:38
2016-2017,1,Chem 17,Miagao,Lab,B21,4,T F,1:00-4:00,5,24,"SALAC,E",
2016-2017,1,Chem 17,Miagao,Lec,R206,3,T F,11:30-1:00,5,29,"ORTILLO,D",
2016-2017,2,Chem 17,Miagao,Lab,B24,1,M Th,10:00-1:00,5,24,"ESCAYO,S",
2016-2017,2,Chem 17,Miagao,Lec,R203,1,M Th,4:00-5:30,5,24,"PONCE,C",
2016-2017,2,Chem 181,Miagao,Lab,R217,1,W,7:00-1:00,3,19,"VIENDO,M",
2016-2017,2,Chem 181,Miagao,Lab,R217,2,W,1:00-7:00,3,22,"CATALAN,C",
2016-2017,2,Chem 181,Miagao,Lec,R206,1,M,4:00-5:00,3,20,"JANAGAP,S",
2016-2017,2,Chem 181,Miagao,Lec,R206,2,M,5:00-6:00,3,20,"JANAGAP,S",
2016-2017,2,Chem 182,Miagao,Lec,R203,1,M Th,2:30-4:00,3,23,"MARTIZANO,J",
2016-2017,2,Chem 185,Miagao,Lec,R206,1,M Th,2:30-4:00,3,17,"ROJO,J",
2016-2017,1,Chem 189,Miagao,Lab,B24,1,W,10:00-1:00,3,13,"CATALAN,C",
2016-2017,1,Chem 189,Miagao,Lab,B24,2,W,1:00-4:00,3,13,"CATALAN,C",
2016-2017,1,Chem 189,Miagao,Lec,R203,1,T,4:00-6:00,3,30,"MORATA,A",
2016-2017,1,Chem 190,Miagao,Lec,R206,2,W,4:00-5:00,1,29,"JANAGAP,S",
2016-2017,1,Chem 190,Miagao,Lec,R206,1,M,4:00-5:00,1,15,TBA,07/11/2016 9:38
2016-2017,2,Chem 200,TBA,TBA,TBA,2,TBA,TBA,3,3,"MORATA,A",
2016-2017,2,Chem 200,TBA,TBA,TBA,3,TBA,TBA,3,3,"ESCAYO,S",
2016-2017,2,Chem 200,TBA,TBA,TBA,4,TBA,TBA,3,2,"MARTIZANO,J / ORTILLO,D",
2016-2017,2,Chem 200,TBA,TBA,TBA,5,TBA,TBA,3,2,"ROJO,J",
2016-2017,2,Chem 200,TBA,TBA,TBA,6,TBA,TBA,3,4,"JANAGAP,S",
2016-2017,2,Chem 200,TBA,TBA,TBA,7,TBA,TBA,3,1,"PONCE,C / ROJO,J",
2016-2017,2,Chem 200,TBA,TBA,TBA,9,TBA,TBA,3,1,"MARTIZANO,J / PONCE,C",
2016-2017,2,Chem 200,TBA,TBA,TBA,10,TBA,TBA,3,1,"GAJE,A / JANAGAP,S",
2016-2017,2,Chem 200,TBA,TBA,TBA,11,TBA,TBA,3,1,"ORTILLO,D",
2016-2017,2,Chem 200,TBA,TBA,TBA,12,TBA,TBA,3,1,"ORTILLO,D / SUMAYO,M",
2016-2017,2,Chem 200,TBA,TBA,TBA,13,TBA,TBA,3,2,TBA,
2016-2017,2,Chem 200,TBA,TBA,TBA,1,TBA,TBA,3,4,"MARTIZANO,J",
2016-2017,2,Chem 200,TBA,TBA,TBA,8,TBA,TBA,3,4,"CAINGLET,R",
2016-2017,1,Chem 200,TBA,TBA,TBA,1,TBA,TBA,3,1,"AZUCENA-TOPOR,V / GAJE,A",
2016-2017,1,Chem 23,Miagao,Lec,R203,5,T F,2:30-4:00,5,27,"MARTIZANO,J",
2016-2017,1,Chem 23,Miagao,Lab,R217,6,W,1:00-7:00,5,24,"MORATA,A",
2016-2017,1,Chem 23,Miagao,Lab,R217,4,T F,10:00-1:00,5,24,"VIENDO,M",
2016-2017,1,Chem 23,Miagao,Lab,B21,7,W,1:00-7:00,5,17,"VIENDO,M",
2016-2017,1,Chem 23,Miagao,Lab,B24,5,T F,1:00-4:00,5,24,"ESCAYO,S",
2016-2017,1,Chem 23,Miagao,Lec,R203,1,M Th,8:30-10:00,5,25,"ESCAYO,S",
2016-2017,1,Chem 23,Miagao,Lec,R206,3,T F,7:00-8:30,5,27,"MARTIZANO,J",
2016-2017,1,Chem 23,Miagao,Lab,B24,2,T F,7:00-10:00,5,24,"VIENDO,M",
2016-2017,1,Chem 23,Miagao,Lab,B24,1,M Th,10:00-1:00,5,22,TBA,07/11/2016 9:37
2016-2017,1,Chem 23,Miagao,Lec,R203,4,T F,11:30-1:00,5,30,"MARTIZANO,J",
2016-2017,1,Chem 23,Miagao,Lab,B24,3,T F,10:00-1:00,5,24,"JANAGAP,S",
2016-2017,1,Chem 23,Miagao,Lec,R203,2,T F,7:00-8:30,5,28,"JANAGAP,S",
2016-2017,2,Chem 23,Miagao,Lab,B24,1,T F,1:00-4:00,5,18,"ESCAYO,S",
2016-2017,2,Chem 23,Miagao,Lab,B21,2,W,7:00-1:00,5,17,"ESCAYO,S",
2016-2017,2,Chem 23,Miagao,Lec,R206,1,M Th,10:00-11:30,5,35,"CATALAN,C",
2016-2017,1,Chem 28,Miagao,Lec,R203,1,M Th,10:00-11:30,3,30,"CATALAN,C",
2016-2017,1,Chem 28,Miagao,Lec,R203,2,M Th,1:00-2:30,3,31,"CATALAN,C",
2016-2017,1,Chem 28,Miagao,Lec,R203,3,M Th,2:30-4:00,3,35,"MARTIZANO,J",
2016-2017,2,Chem 28,Miagao,Lec,R206,3,T F,11:30-1:00,3,16,TBA,12/29/2016 4:55
2016-2017,2,Chem 28,Miagao,Lec,R206,2,M Th,7:00-8:30,3,33,"JANAGAP,S",
2016-2017,2,Chem 28,Miagao,Lec,R206,4,T F,2:30-4:00,3,31,"CATALAN,C",
2016-2017,2,Chem 28,Miagao,Lec,R206,1,T F,7:00-8:30,3,24,"ORTILLO,D",
2016-2017,1,Chem 28.1,Miagao,Lab,B24,4,M Th,10:00-1:00,2,18,"MORATA,A",
2016-2017,1,Chem 28.1,Miagao,Lab,R217,1,T F,7:00-10:00,2,24,"ESCAYO,S",
2016-2017,1,Chem 28.1,Miagao,Lab,R217,2,T F,1:00-4:00,2,21,"CATALAN,C",
2016-2017,1,Chem 28.1,Miagao,Lab,R217,3,W,7:00-1:00,2,24,"ESCAYO,S",
2016-2017,2,Chem 28.1,Miagao,Lab,B24,1,M Th,4:00-7:00,2,15,"ESCAYO,S",
2016-2017,2,Chem 28.1,Miagao,Lab,B24,4,T F,10:00-1:00,2,24,"ESCAYO,S",
2016-2017,2,Chem 28.1,Miagao,Lab,R217,2,T F,10:00-1:00,2,24,"CATALAN,C",
2016-2017,2,Chem 28.1,Miagao,Lab,R217,3,M Th,4:00-7:00,2,30,"ORTILLO,D",
2016-2017,1,Chem 31,Miagao,Lec,R206,3,T F,2:30-4:00,3,34,"GAJE,A",
2016-2017,1,Chem 31,Miagao,Lec,R206,2,T F,1:00-2:30,3,30,"ROJO,J",
2016-2017,1,Chem 31,Miagao,Lec,R206,1,M Th,2:30-4:00,3,35,"ROJO,J",
2016-2017,2,Chem 31,Miagao,Lec,R203,2,T F,11:30-1:00,3,33,"ROJO,J",
2016-2017,2,Chem 31,Miagao,Lec,R206,5,M Th,1:00-2:30,3,25,"SALAC,E",
2016-2017,2,Chem 31,Miagao,Lec,R203,4,T F,2:30-4:00,3,26,"GAJE,A",
2016-2017,2,Chem 31,Miagao,Lec,R206,6,M Th,8:30-10:00,3,25,"GAURANA,R",
2016-2017,2,Chem 31,Miagao,Lec,R203,1,M Th,11:30-1:00,3,33,"MORATA,A",
2016-2017,2,Chem 31,Miagao,Lec,R203,3,M Th,8:30-10:00,3,34,"MORATA,A",
2016-2017,1,Chem 31.1,Miagao,Lab,R218,1,M Th,7:00-10:00,2,24,"VIENDO,M",
2016-2017,1,Chem 31.1,Miagao,Lab,R218,4,W,1:00-7:00,2,24,"ROJO,J",
2016-2017,1,Chem 31.1,Miagao,Lab,R218,2,T F,1:00-4:00,2,20,"GAURANA,R",
2016-2017,1,Chem 31.1,Miagao,Lab,R218,3,W,7:00-1:00,2,23,"GAURANA,R",
2016-2017,2,Chem 31.1,Miagao,Lab,R218,1,M Th,7:00-10:00,2,15,"SALAC,E",
2016-2017,2,Chem 31.1,Miagao,Lab,B21,4,M Th,10:00-1:00,2,24,"VIENDO,M",
2016-2017,2,Chem 31.1,Miagao,Lab,B21,8,M Th,1:00-4:00,2,14,"VIENDO,M",
2016-2017,2,Chem 31.1,Miagao,Lab,R218,3,T F,10:00-1:00,2,22,"VIENDO,M",
2016-2017,2,Chem 31.1,Miagao,Lab,R218,7,T F,1:00-4:00,2,14,"MORATA,A",
2016-2017,2,Chem 31.1,Miagao,Lab,R218,2,T F,7:00-10:00,2,25,"GAURANA,R",
2016-2017,2,Chem 31.1,Miagao,Lab,B21,5,T F,1:00-4:00,2,20,"GAURANA,R",
2016-2017,2,Chem 31.1,Miagao,Lab,B21,6,T F,10:00-1:00,2,22,"SALAC,E",
2016-2017,2,Chem 33,Miagao,Lec,R206,2,T F,8:30-10:00,3,20,"MORATA,A",
2016-2017,2,Chem 33,Miagao,Lec,R203,1,T F,8:30-10:00,3,40,"ROJO,J",
2016-2017,2,Chem 33.1,Miagao,Lab,R218,2,M Th,1:00-4:00,2,19,"MORATA,A",
2016-2017,2,Chem 33.1,Miagao,Lab,R218,1,M Th,10:00-1:00,2,17,"GAURANA,R",
2016-2017,1,Chem 34,Miagao,Lec,R206,1,M Th,7:00-8:30,3,39,"CAINGLET,R",
2016-2017,1,Chem 34.1,Miagao,Lab,R218,2,T F,10:00-1:00,2,19,"MORATA,A",
2016-2017,1,Chem 34.1,Miagao,Lab,R218,1,T F,7:00-10:00,2,21,"MORATA,A",
2016-2017,1,Chem 40,Miagao,Lec,R206,2,T F,10:00-11:30,3,25,"ROJO,J",
2016-2017,1,Chem 40,Miagao,Lec,R206,1,M Th,10:00-11:30,3,37,"AZUCENA-TOPOR,V",
2016-2017,2,Chem 40,Miagao,Lec,R203,3,M Th,10:00-11:30,3,32,"ROJO,J",
2016-2017,2,Chem 40,Miagao,Lec,R203,1,T F,10:00-11:30,3,32,"AZUCENA-TOPOR,V",
2016-2017,2,Chem 40,Miagao,Lec,R203,2,T F,1:00-2:30,3,35,"AZUCENA-TOPOR,V",
2016-2017,1,Chem 40.1,Miagao,Lab,B21,1,T F,10:00-1:00,2,18,"SALAC,E",
2016-2017,1,Chem 40.1,Miagao,Lab,B21,2,W,7:00-1:00,2,21,"SALAC,E",
2016-2017,2,CL 101,Miagao,Lec,R201,1,M Th,8:30-10:00,3,35,"VILLAREAL,M",
2016-2017,1,CL 105,Miagao,Lec,R201,1,M Th,2:30-4:00,3,25,TBA,01/09/2017 12:32
2016-2017,2,CL 105,Miagao,Lec,R201,1,T F,2:30-4:00,3,25,"JURILLA,J",
2016-2017,2,CL 194,Miagao,Lec,R110,1,M Th,10:00-11:30,3,25,"DERIADA-MANAOG,D",
2016-2017,2,CMS 100,Miagao,Lec,R209,1,M Th,2:30-4:00,3,30,"VARGAS,M",
2016-2017,1,CMS 101,Miagao,Lec,R209,1,T F,1:00-2:30,3,30,"PARCON,J",
2016-2017,1,CMS 101,Miagao,Lec,R209,2,T F,2:30-4:00,3,30,"PARCON,J",
2016-2017,2,CMS 102,Miagao,Lec,R106,1,M Th,8:30-10:00,3,30,"GENODEPA,M",
2016-2017,2,CMS 102,Miagao,Lec,R202,2,M Th,10:00-11:30,3,30,"GENODEPA,M",
2016-2017,2,CMS 103,Miagao,Lec,R110,1,W,8:00-11:00,3,29,"CABALUNA,S",
2016-2017,2,CMS 103,Miagao,Lec,R110,2,W,11:30-2:30,3,25,"CABALUNA,S",
2016-2017,1,CMS 104,Miagao,Lec,R201,1,T F,1:00-2:30,3,30,"GENODEPA,M",
2016-2017,1,CMS 104,Miagao,Lec,R110,2,T F,2:30-4:00,3,32,"GENODEPA,M",
2016-2017,1,CMS 105,Miagao,Lec,R201,2,M Th,10:00-11:30,3,30,"PARCON,J",
2016-2017,1,CMS 105,Miagao,Lec,R209,1,W,8:30-11:00,3,30,"RODRIGUEZ,R",
2016-2017,1,CMS 107,Miagao,Lec,AVR,1,W,8:00-11:00,3,31,"TANOY,A",
2016-2017,1,CMS 107,Miagao,Lec,AVR,2,W,12:00-3:00,3,30,"TANOY,A",
2016-2017,2,CMS 11,Miagao,Lec,R209,1,M Th,8:30-10:00,3,25,"VARGAS,M",
2016-2017,2,CMS 110,Miagao,Lec,R209,1,T F,8:30-10:00,3,30,"PARCON,J",
2016-2017,2,CMS 110,Miagao,Lec,R209,2,T F,10:00-11:30,3,30,"PARCON,J",
2016-2017,1,CMS 111,Miagao,Lec/Lab,"R207, R207",2,"M, Th","1:00-3:00, 1:00-4:00",3,16,"TAN,T",
2016-2017,1,CMS 111,Miagao,Lec/Lab,"R207, R207",1,"M, Th","10:00-12:00, 10:00-1:00",3,15,"TAN,T",
2016-2017,1,CMS 111,Miagao,Lec/Lab,"R207, R207",3,"T, F","10:00-1:00, 11:00-1:00",3,17,"TAN,T",
2016-2017,2,CMS 112,Miagao,Lec/Lab,"R207, R207",1,"T, F","10:00-12:00, 10:00-1:00",3,20,"VALENCIA,K",
2016-2017,2,CMS 112,Miagao,Lec/Lab,R209,2,W,8:00-1:00,3,15,"TAN,T",
2016-2017,1,CMS 113,Miagao,Lec,R207,1,M Th,8:30-10:00,3,35,"VALENCIA,K",
2016-2017,2,CMS 115,Miagao,Lec/Lab,"R209, R209",1,"T, F","1:00-4:00, 1:00-5:00",3,18,"TAN,T",
2016-2017,2,CMS 115,Miagao,Lec/Lab,R209,2,W,1:00-6:00,3,15,"TAN,T",1/25/2017 10:04
2016-2017,1,CMS 121,Miagao,Lec/Lab,"R207, R207",1,"T, F","8:00-10:00, 8:00-11:00",3,15,"RODRIGUEZ,R",
2016-2017,1,CMS 121,Miagao,Lec/Lab,R207,2,W,12:30-5:30,3,23,"RODRIGUEZ,R",
2016-2017,2,CMS 122,Miagao,Lec/Lab,R207,1,W,7:00-12:00,3,15,"RODRIGUEZ,R",
2016-2017,1,CMS 123,Miagao,Lec,R207,2,T F,1:00-2:30,3,26,"RODRIGUEZ,R",
2016-2017,1,CMS 123,Miagao,Lec,R110,1,W,8:00-11:00,3,25,"PIAMONTE,K",
2016-2017,2,CMS 125,Miagao,Lec/Lab,"R207, R207",1,"M, Th","10:00-1:00, 10:00-12:00",3,20,"HASSLEMANN,D",
2016-2017,1,CMS 131,Miagao,Lec/Lab,"R202, R202",1,"M, Th","7:00-9:00, 7:00-10:00",3,15,TBA,7/25/2016 9:51
2016-2017,1,CMS 131,Miagao,Lec/Lab,"R202, R202",2,"M, Th","2:30-4:30, 2:30-5:30",3,20,"ANDRADA,Z",
2016-2017,1,CMS 131,Miagao,Lec/Lab,"R202, R202",3,"M, Th","10:00-12:00, 10:00-1:00",3,20,"ANDRADA,Z",
2016-2017,2,CMS 132,Miagao,Lec/Lab,"R202, R202",1,"T, F","7:00-9:00, 7:00-10:00",3,15,TBA,11/08/2016 13:28
2016-2017,2,CMS 132,Miagao,Lec/Lab,"R202, R202",2,"M, Th","7:00-9:00, 7:00-10:00",3,30,"ANDRADA,Z",
2016-2017,1,CMS 134,Miagao,Lec/Lab,"R202, R202",1,"T, F","7:00-9:00, 7:00-10:00",3,15,"ANDRADA,Z",
2016-2017,2,CMS 136,Miagao,Lec/Lab,"R202, R202",1,"T, F","4:00-6:00, 4:00-7:00",3,15,"ANDRADA,Z",
2016-2017,1,CMS 137,Miagao,Lec/Lab,"R209, R209",1,"T, F","7:00-10:00, 7:00-9:00",3,15,"LERONA,E",
2016-2017,1,CMS 137,Miagao,Lec/Lab,"R209, R209",2,"T, F","11:00-1:00, 10:00-1:00",3,15,"LERONA,E",
2016-2017,1,CMS 141,Miagao,Lec/Lab,"R202, R202",2,"T, F","10:00-12:00, 10:00-1:00",3,18,"PIAMONTE,K",
2016-2017,1,CMS 141,Miagao,Lec/Lab,"R202, R202",1,"T, F","1:00-3:00, 1:00-4:00",3,15,"PIAMONTE,K",01/04/2017 9:31
2016-2017,2,CMS 142,Miagao,Lec/Lab,R207,2,M Th,2:30-5:30,3,25,"VALENCIA,K",
2016-2017,2,CMS 142,Miagao,Lec/Lab,R207,1,W,12:30-5:30,3,19,"RODRIGUEZ,R",
2016-2017,2,CMS 143,Miagao,Lec,R207,1,T F,2:30-4:00,3,36,"VALENCIA,K",
2016-2017,1,CMS 144,Miagao,Lec/Lab,R202,1,W,12:30-5:00,3,19,"PIAMONTE,K",
2016-2017,2,CMS 145,Miagao,Lec/Lab,R202,1,W,7:00-12:00,3,17,"PIAMONTE,K",
2016-2017,2,CMS 154,Miagao,Lec,R209,1,M Th,1:00-2:30,3,25,"VALENCIA,K",
2016-2017,1,CMS 159,Miagao,Lec,R209,1,M Th,1:00-2:30,3,25,"VALENCIA,K",
2016-2017,2,CMS 196,Miagao,Lec,AVR,1,W,8:00-11:00,3,30,"HASSLEMANN,D",
2016-2017,2,CMS 196,Miagao,Lec,AVR,2,W,12:00-3:00,3,30,"HASSLEMANN,D",
2016-2017,2,CMS 197,Miagao,Lec,R201,1,W,8:00-11:00,3,16,"PARCON,J",
2016-2017,2,CMS 197,Miagao,Lec,R202,3,M Th,1:00-2:30,3,15,"ANDRADA,Z",
2016-2017,2,CMS 197,Miagao,Lec,R209,2,W,12:00-3:00,3,15,"PIAMONTE,K",
2016-2017,1,CMS 198,Miagao,Lec,R209,1,M Th,10:00-11:30,3,30,"VARGAS,M",
2016-2017,1,CMS 198,Miagao,Lec,AVR,2,M Th,2:30-4:00,3,31,"VARGAS,M",
2016-2017,2,CMS 200,Miagao,Lec,R202,2,W,4:00-7:00,3,11,"PIAMONTE,K",
2016-2017,2,CMS 200,Miagao,Lec,R201,3,M Th,1:00-2:30,3,10,"VARGAS,M",
2016-2017,2,CMS 200,Miagao,Lec,R202,4,W,1:00-4:00,3,12,"PARCON,J",
2016-2017,2,CMS 200,Miagao,Lec,R202,1,M Th,2:30-4:00,3,12,"ANDRADA,Z",
2016-2017,1,CMSC 11,Miagao,Lec,B11-CL3,1,T F,12:00-1:00,3,25,"DANGAN,C",
2016-2017,1,CMSC 11,Miagao,Lab,B11-CL3,1,M Th,4:00-5:30,3,15,"DANGAN,C",
2016-2017,1,CMSC 11,Miagao,Lec,B2-CL1,2,M Th,8:30-10:00,3,30,TBA,08/09/2017 17:07
2016-2017,2,CMSC 123,Miagao,Lec,R109-CL4,1,T F,11:30-1:00,3,30,"TEJE,E",
2016-2017,2,CMSC 123,Miagao,Lec,R109-CL4,2,T F,1:00-2:30,3,30,"TEJE,E",
2016-2017,2,CMSC 124,Miagao,Lab,B2-CL1,1,M Th,10:00-11:30,3,15,"DARIA JR.,A",
2016-2017,2,CMSC 124,Miagao,Lec,B11-CL3,1,M Th,9:00-10:00,3,30,"MONDELIZA,J",
